time,ball_loc_x,ball_loc_y,ball_loc_z,ball_rot_x,ball_rot_y,ball_rot_z,ball_rot_w,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_x,ball_ang_y,ball_ang_z,player0_throttle,player0_steer,player0_pitch,player0_yaw,player0_roll,player0_jump,player0_boost,player0_handbrake,player0_loc_x,player0_loc_y,player0_loc_z,player0_rot_x,player0_rot_y,player0_rot_z,player0_rot_w,player0_vel_x,player0_vel_y,player0_vel_z,player0_ang_x,player0_ang_y,player0_ang_z,player1_throttle,player1_steer,player1_pitch,player1_yaw,player1_roll,player1_jump,player1_boost,player1_handbrake,player1_loc_x,player1_loc_y,player1_loc_z,player1_rot_x,player1_rot_y,player1_rot_z,player1_rot_w,player1_vel_x,player1_vel_y,player1_vel_z,player1_ang_x,player1_ang_y,player1_ang_z
105.5,-281.41,-4807.28,769.99,0.77058107,-0.19000813,-0.14988151,0.5896076,469.301,138.251,-82.701,5.19401,1.5397099,-2.5789099,1,-0.859375,0,0,0,false,false,false,323.72,-5548.5,24.689999,-0.013683942,0.019531943,0.8759875,0.48174366,-109.861,247.921,-1.621,-0.00010999999,-0.057509996,-1.4665099,0.22834645,0.015748031,0,0,0,false,false,false,-494.66998,-3577.38,17.01,0.0021606158,0.00429156,-0.44356453,0.8962295,574.071,-752.381,8.321,0,0.00061,0.02901
105.50833,-277.5,-4806.13,769.26,0.780098,-0.19120038,-0.16522436,0.572355,469.181,138.211,-88.090996,5.19401,1.5397099,-2.5789099,1,-0.8515625,0,0,0,false,false,false,322.8,-5546.4297,24.609999,-0.013775655,0.019499576,0.8730254,0.48708993,-113.370995,258.761,-2.0509999,-0.00021,-0.057809997,-1.47671,0.22834645,0.015748031,0,0,0,false,false,false,-489.88998,-3583.65,17.01,0.0021606158,0.00429156,-0.44345662,0.8962829,574.97095,-753.191,8.321,-0.00030999997,0.00040999998,0.03011
105.51667,-273.59,-4804.98,768.48,0.7891259,-0.19227396,-0.18046471,0.5547463,469.061,138.171,-93.480995,5.19401,1.5397099,-2.5789099,1,-0.8203125,0,0,0,false,false,false,321.86,-5544.27,24.529999,-0.013867366,0.019467205,0.87000805,0.49245772,-116.431,269.641,-2.491,-0.00021,-0.05831,-1.48961,0.48818898,0.015748031,0,0,0,false,false,false,-485.09998,-3589.93,17.01,0.0021606158,0.00429156,-0.44334334,0.89633894,575.871,-754.001,8.321,-0.00040999998,0.00030999997,0.03111
105.525,-269.68,-4803.83,767.66,0.7976593,-0.19322883,-0.19559179,0.53679234,468.941,138.131,-98.870995,5.19401,1.5397099,-2.5789099,1,-0.8046875,0,0,0,false,false,false,320.88998,-5542.02,24.439999,-0.013959078,0.01943484,0.86693144,0.49785265,-119.451,280.471,-2.9409997,-0.00021,-0.058409996,-1.49491,0.48818898,0.015748031,0,0,0,false,false,false,-480.3,-3596.21,17.01,0.0021606158,0.00429156,-0.44322464,0.89639765,577.59094,-755.871,8.321,-0.00051,0.00021,0.032009996
105.53333,-265.77,-4802.6797,766.79,0.8056936,-0.19406508,-0.21059477,0.5185039,468.82098,138.091,-104.260994,5.19401,1.5397099,-2.5789099,0,-0.7734375,0,0,0,false,false,false,319.88998,-5539.6797,24.35,-0.014050789,0.019402469,0.8638102,0.5032474,-122.190994,291.301,-3.3809998,-0.00021,-0.058409996,-1.49841,0.46456692,0.015748031,0,0,0,false,false,false,-475.49,-3602.51,17.01,0.002155221,0.00429156,-0.44310597,0.8964563,579.311,-757.73096,8.321,-0.00061,0.00021,0.032709997
105.541664,-261.86,-4801.53,765.88,0.8132244,-0.19477718,-0.22546826,0.49989185,468.701,138.05101,-109.65099,5.19401,1.5397099,-2.5789099,0,-0.7578125,0,0,0,false,false,false,318.87,-5537.25,24.25,-0.0141425,0.0193701,0.860647,0.5086368,-119.791,288.151,-3.281,-0.0012099999,-0.055509996,-1.43161,0.46456692,0.015748031,0,0,0,false,false,false,-470.66,-3608.8198,17.01,0.0021498261,0.00429156,-0.4429819,0.89651763,580.951,-759.49097,8.321,-0.00061,0.00021,0.033309996
105.55,-257.96,-4800.38,764.92,0.8202465,-0.1953706,-0.24020153,0.4809668,468.581,138.011,-115.031,5.19401,1.5397099,-2.5789099,0,-0.71875,0,0,0,false,false,false,317.87,-5534.85,24.15,-0.014228817,0.019343125,0.8575934,0.51376724,-117.451,284.981,-3.1509998,-0.0019099999,-0.052509997,-1.36131,0.23622048,0.015748031,0,0,0,false,false,false,-465.81998,-3615.15,17.01,0.0021444315,0.00429156,-0.4428578,0.89657897,582.59094,-761.23096,8.321,-0.00061,0.00021,0.033809997
105.558334,-254.06,-4799.23,763.92,0.8267577,-0.19583997,-0.25478372,0.46173972,468.461,137.97101,-120.410995,5.19401,1.5397099,-2.5789099,0,-0.7109375,0,0,0,false,false,false,316.88998,-5532.48,24.06,-0.014309739,0.019316152,0.85466194,0.51862794,-114.711,281.881,-3.011,-0.00221,-0.050009996,-1.30091,0.23622048,0.015748031,0,0,0,false,false,false,-460.97,-3621.49,17.01,0.0021390365,0.00429156,-0.44273373,0.89664024,583.511,-762.04095,8.321,-0.00051,0.00021,0.034209996
105.566666,-250.15999,-4798.08,762.87,0.83275497,-0.19618522,-0.26920402,0.44222122,468.341,137.931,-125.791,5.19401,1.5397099,-2.5789099,0,-0.6796875,0,0,0,false,false,false,315.93,-5530.13,23.97,-0.014385266,0.019294573,0.851835,0.5232568,-112.020996,278.751,-2.8809998,-0.0023100001,-0.047609996,-1.23971,0.05511811,0.023622047,0,0,0,false,false,false,-456.11,-3627.8398,17.01,0.0021336419,0.00429156,-0.44260424,0.8967042,583.96094,-762.04095,8.321,-0.00030999997,0.00021,0.03741
105.575,-246.26,-4796.9297,761.77997,0.8382311,-0.19640641,-0.28345716,0.42242762,468.221,137.891,-131.171,5.19401,1.5397099,-2.5789099,0,-0.6640625,0,0,0,false,false,false,315,-5527.81,23.88,-0.014460794,0.019272992,0.8491178,0.5276535,-109.050995,275.651,-2.771,-0.00221,-0.045609996,-1.18691,0.05511811,0.023622047,0,0,0,false,false,false,-451.24,-3634.19,17.01,0.0021336419,0.00429156,-0.442464,0.8967734,584.40094,-762.05096,8.321,-0.00021,0.00021,0.040009998
105.583336,-242.36,-4795.78,760.63995,0.84318286,-0.1965089,-0.29753223,0.40236968,468.10098,137.851,-136.55101,5.19401,1.5397099,-2.5789099,0,-0.640625,0,0,0,false,false,false,314.09,-5525.51,23.789999,-0.014530926,0.019251414,0.8464945,0.5318507,-106.020996,272.531,-2.6609998,-0.00211,-0.04381,-1.1374099,-0.015625,0.023622047,0,0,0,false,false,false,-446.37,-3640.54,17.01,0.0021336419,0.00429156,-0.44231293,0.8968479,584.831,-762.061,8.321,-0.00010999999,0.00021,0.042209998
105.59167,-238.45999,-4794.63,759.45996,0.8476055,-0.19648732,-0.31142387,0.3820636,467.981,137.811,-141.931,5.19401,1.5397099,-2.5789099,0,-0.625,0,0,0,false,false,false,313.21,-5523.2397,23.699999,-0.014601058,0.019229835,0.8439621,0.535859,-103.160995,269.361,-2.5509999,-0.0019099999,-0.041909996,-1.08581,-0.015625,0.023622047,0,0,0,false,false,false,-441.5,-3646.89,17.01,0.002133642,0.0042915605,-0.44215652,0.8969251,567.28094,-738.761,8.321,0.00131,0.00131,0.042209998
105.6,-234.56,-4793.48,758.23,0.85150045,-0.19634166,-0.3251213,0.36151472,467.861,137.77101,-147.311,5.19401,1.5397099,-2.5789099,0,-0.6015625,0,0,0,false,false,false,312.35,-5521,23.609999,-0.0146657955,0.019208256,0.8415276,0.53967315,-100.131,266.191,-2.4309998,-0.0017099999,-0.04031,-1.0412099,0.47244096,0.023622047,0,0,0,false,false,false,-436.77,-3653.0498,17.01,0.0021336416,0.0042969547,-0.44199997,0.89700204,549.73096,-715.46094,8.321,0.00201,0.0019099999,0.042209998
105.60833,-230.65999,-4792.33,756.95996,0.8548623,-0.19607194,-0.3386138,0.3407447,467.741,137.731,-152.69101,5.19401,1.5397099,-2.5789099,0,-0.59375,0,0,0,false,false,false,311.52,-5518.78,23.519999,-0.014725138,0.019186676,0.8391771,0.5433201,-97.251,262.961,-2.3009999,-0.00151,-0.038609996,-0.99551,0.47244096,0.023622047,0,0,0,false,false,false,-432.19,-3659.01,17.01,0.0021390365,0.0043077446,-0.44184357,0.89707917,551.631,-717.33093,8.321,0.00081,0.0010099999,0.044409998
105.61667,-226.76,-4791.1797,755.63995,0.8576896,-0.19568351,-0.35189584,0.31975886,467.621,137.69101,-158.061,5.19401,1.5397099,-2.5789099,0,-0.5703125,0,0,0,false,false,false,310.71,-5516.59,23.43,-0.014784481,0.019165097,0.8369134,0.5467997,-94.260994,259.721,-2.1609998,-0.00131,-0.03721,-0.95571,1,0.015748031,0,0,0,false,false,false,-427.59,-3664.99,17.01,0.0021390365,0.0043131392,-0.44167635,0.8971615,553.52094,-719.201,8.321,0.00010999999,0.00040999998,0.04621
105.625,-222.86,-4790.03,754.27997,0.8599818,-0.195171,-0.36495665,0.29857346,467.501,137.651,-163.431,5.19401,1.5397099,-2.5789099,0,-0.5625,0,0,0,false,false,false,309.91998,-5514.4297,23.34,-0.014838429,0.019143518,0.8347287,0.55012834,-91.461,256.411,-2.011,-0.00111,-0.03571,-0.91431,1,0.015748031,0,0,0,false,false,false,-422.97998,-3670.98,17.01,0.0021390365,0.0043131392,-0.4415037,0.8972464,557.11096,-723.441,8.321,-0.00040999998,0,0.044809997
105.63333,-218.97,-4788.88,752.87,0.8617359,-0.1945398,-0.3777909,0.2771992,467.38098,137.61101,-168.80101,5.19401,1.5397099,-2.5789099,0,-0.5390625,0,0,0,false,false,false,309.16,-5512.29,23.26,-0.014892378,0.019121941,0.8326254,0.5533059,-88.581,253.091,-1.841,-0.00091,-0.034409996,-0.87821,1,0.015748031,0,0,0,false,false,false,-418.34,-3677.01,17.01,0.0021390368,0.0043131397,-0.4413365,0.89732873,560.68097,-727.631,8.321,-0.00071,-0.00010999999,0.04361
105.64167,-215.08,-4787.73,751.42,0.8629522,-0.19378452,-0.3903878,0.25565228,467.261,137.571,-174.171,5.19401,1.5397099,-2.5789099,0,-0.53125,0,0,0,false,false,false,308.41998,-5510.1797,23.18,-0.014946325,0.019100359,0.8305913,0.5563539,-85.840996,249.72101,-1.701,-0.00071,-0.033109996,-0.84171,1,0.015748031,0,0,0,false,false,false,-413.66998,-3683.0698,17.01,0.0021336419,0.0043131392,-0.44117463,0.8974083,564.23096,-731.78094,8.321,-0.00081,-0.00021,0.042609997
105.65,-211.19,-4786.58,749.92,0.8636274,-0.19291055,-0.40274197,0.23394898,467.141,137.531,-179.541,5.19401,1.5397099,-2.5789099,0,-0.5078125,0,0,0,false,false,false,307.69998,-5508.1,23.1,-0.014994876,0.019078778,0.8286322,0.55926704,-83.120995,246.311,-1.571,-0.00051,-0.03191,-0.80821,1,0.023622047,0,0,0,false,false,false,-408.97,-3689.17,17.01,0.002128247,0.0043131392,-0.44101277,0.8974879,567.761,-735.8909,8.321,-0.00081,-0.00030999997,0.04181
105.65833,-207.29999,-4785.4297,748.38,0.8637643,-0.1919125,-0.41484255,0.21209995,467.021,137.491,-184.911,5.19401,1.5397099,-2.5789099,0,-0.5078125,0,0,0,false,false,false,307.00998,-5506.05,23.019999,-0.015043431,0.019057201,0.8267425,0.56205624,-80.541,242.86101,-1.451,-0.00030999997,-0.030609999,-0.77411,1,0.023622047,0,0,0,false,false,false,-404.24,-3695.2998,17.01,0.0021228523,0.0043131392,-0.44085634,0.8975647,571.36096,-739.8909,8.321,-0.00081,-0.00030999997,0.044209998
105.666664,-203.40999,-4784.28,746.79,0.86336166,-0.19079578,-0.4266841,0.19011608,466.901,137.451,-190.281,5.19401,1.5397099,-2.5789099,0,-0.484375,0,0,0,false,false,false,306.34,-5504.03,22.939999,-0.015086589,0.019035622,0.82492405,0.56472135,-78.101,239.36101,-1.331,-0.00021,-0.02931,-0.73961,1,0.023622047,0,0,0,false,false,false,-399.47998,-3701.47,17.01,0.002117457,0.004313139,-0.44068903,0.8976468,574.92096,-743.86096,8.321,-0.00071,-0.00040999998,0.04621
105.675,-199.51999,-4783.13,745.16,0.8624182,-0.18956037,-0.43826145,0.1680135,466.781,137.41101,-195.641,5.19401,1.5397099,-2.5789099,0,-0.484375,0,0,0,false,false,false,305.69,-5502.04,22.859999,-0.015129748,0.019014042,0.8231785,0.5672623,-75.620995,235.841,-1.201,-0.00010999999,-0.02821,-0.70950997,1,0.023622047,0,0,0,false,false,false,-394.69,-3707.67,17.01,0.0021174573,0.0043131392,-0.44051647,0.8977316,578.451,-747.79095,8.321,-0.00061,-0.00040999998,0.047809996
105.683334,-195.62999,-4781.98,743.48,0.86093605,-0.18820629,-0.44956356,0.14580846,466.661,137.371,-201.001,5.19401,1.5397099,-2.5789099,0,-0.4609375,0,0,0,false,false,false,305.06,-5500.08,22.779999,-0.015172906,0.018992463,0.82149625,0.56969535,-73.291,232.281,-1.061,0,-0.02701,-0.67841,1,0.031496063,0,0,0,false,false,false,-389.87,-3713.9,17.01,0.0021174576,0.0043131397,-0.44033846,0.897819,582.04095,-751.621,8.321,-0.00061,-0.00040999998,0.052209996
105.691666,-191.73999,-4780.84,741.76,0.858916,-0.18673348,-0.46058518,0.123511665,466.541,137.33101,-206.36101,5.19401,1.5397099,-2.5789099,0,-0.4609375,0,0,0,false,false,false,304.44998,-5498.15,22.699999,-0.01521067,0.018970884,0.81988245,0.5720151,-70.940994,228.701,-0.91099995,0,-0.02601,-0.65121,1,0.031496063,0,0,0,false,false,false,-385.02,-3720.16,17.01,0.0021174573,0.0043131392,-0.4401442,0.8979142,585.59094,-755.42096,8.321,-0.00061,-0.00040999998,0.055809997
105.7,-187.84999,-4779.6997,740,0.8563591,-0.18514204,-0.47132087,0.10113397,466.421,137.291,-211.72101,5.19401,1.5397099,-2.5789099,0,-0.4375,0,0,0,false,false,false,303.86,-5496.2397,22.619999,-0.015248434,0.018949306,0.8183271,0.57423776,-68.590996,225.101,-0.741,0,-0.02511,-0.62701,0.61417323,0.03937008,0,0,0,false,false,false,-380.13998,-3726.45,17.01,0.0021174573,0.0043131392,-0.43993384,0.8980173,589.11096,-759.191,8.321,-0.00061,-0.00040999998,0.058809996
105.708336,-183.95999,-4778.56,738.19,0.8532672,-0.18343727,-0.48175985,0.07869692,466.301,137.251,-217.08101,5.19401,1.5397099,-2.5789099,0,-0.4375,0,0,0,false,false,false,303.28998,-5494.36,22.55,-0.015286197,0.018927727,0.8168236,0.5763741,-66.410995,221.461,-0.561,0,-0.02401,-0.60121,0.61417323,0.03937008,0,0,0,false,false,false,-375.22998,-3732.78,17.01,0.0021174573,0.0043131392,-0.43971264,0.8981256,591.47095,-761.311,8.321,-0.00051,-0.00030999997,0.064109996
105.71667,-180.08,-4777.42,736.33997,0.84964246,-0.18161918,-0.49189666,0.05621133,466.181,137.211,-222.44101,5.19401,1.5397099,-2.5789099,0,-0.421875,0,0,0,false,false,false,302.74,-5492.51,22.48,-0.015318566,0.018906146,0.81537694,0.57841873,-64.221,217.801,-0.41099998,0,-0.02311,-0.57840997,0.22047244,0.047244094,0,0,0,false,false,false,-370.3,-3739.1199,17.01,0.0021174573,0.0043131392,-0.43947527,0.89824176,593.821,-763.42096,8.321,-0.00040999998,-0.00030999997,0.068509996
105.725,-176.2,-4776.28,734.44,0.845487,-0.17968784,-0.50172603,0.03368797,466.061,137.171,-227.801,5.19401,1.5397099,-2.5789099,0,-0.4140625,0,0,0,false,false,false,302.19998,-5490.69,22.41,-0.015350935,0.018889962,0.8139801,0.5803824,-62.150997,214.11101,-0.27099997,0,-0.02221,-0.55531,0.22047244,0.047244094,0,0,0,false,false,false,-365.35,-3745.48,17.01,0.0021174573,0.0043131392,-0.43921632,0.8983684,595.011,-763.8909,8.321,-0.00030999997,-0.00021,0.07491
105.73333,-172.31999,-4775.14,732.5,0.840803,-0.17764322,-0.5112425,0.011143036,465.941,137.131,-233.151,5.19401,1.5397099,-2.5789099,0,-0.3984375,0,0,0,false,false,false,301.68,-5488.9097,22.34,-0.015383301,0.018873775,0.8126341,0.58226514,-60.130997,210.391,-0.141,0,-0.02131,-0.53341,0.1023622,0.047244094,0,0,0,false,false,false,-360.38998,-3751.8499,17.01,0.0021174573,0.0043131392,-0.4389358,0.8985055,596.191,-764.371,8.321,-0.00021,-0.00010999999,0.08021
105.74167,-168.44,-4774,730.51,0.8355933,-0.1754853,-0.52044064,-0.011407338,465.82098,137.091,-238.501,5.19401,1.5397099,-2.5789099,0,-0.3984375,0,0,0,false,false,false,301.18,-5487.1597,22.269999,-0.015415672,0.018857595,0.8113359,0.5840725,-58.211,206.641,0,0,-0.02041,-0.51131,0.1023622,0.047244094,0,0,0,false,false,false,-355.41998,-3758.22,17.01,0.0021174573,0.0043131392,-0.43863368,0.89865303,597.001,-764.381,8.321,-0.00021,0,0.08451
105.75,-164.56,-4772.86,728.48,0.82986003,-0.1732195,-0.5293152,-0.033952277,465.701,137.05101,-243.851,5.19401,1.5397099,-2.5789099,0,-0.3828125,0,0,0,false,false,false,300.69,-5485.44,22.199999,-0.015442646,0.01884141,0.8100901,0.5857989,-56.391,202.871,0.141,0,-0.019510001,-0.48901,-0.0703125,0.05511811,0,0,0,false,false,false,-350.44,-3764.5898,17.01,0.0021174573,0.0043131392,-0.4383154,0.89880836,579.501,-741.02094,8.321,0.0012099999,0.00111,0.08671
105.75833,-160.68,-4771.7197,726.39996,0.8236103,-0.17084573,-0.53785515,-0.056475636,465.581,137.011,-249.201,5.19401,1.5397099,-2.5789099,0,-0.3828125,0,0,0,false,false,false,300.22,-5483.75,22.13,-0.015469621,0.018825227,0.8088937,0.5874498,-54.560997,199.091,0.29099998,0,-0.01871,-0.46921,-0.0703125,0.05511811,0,0,0,false,false,false,-345.61,-3770.76,17.01,0.0021174573,0.004318534,-0.4379917,0.8989661,562.001,-717.67096,8.321,0.0019099999,0.0017099999,0.08860999
105.76667,-156.8,-4770.58,724.27997,0.8168453,-0.16836412,-0.5460607,-0.07896122,465.461,136.97101,-254.551,5.19401,1.5397099,-2.5789099,0,-0.3671875,0,0,0,false,false,false,299.77,-5482.09,22.06,-0.015496594,0.018809041,0.80774325,0.5890304,-52.740997,195.291,0.45099998,0,-0.01801,-0.45151,1,0.03937008,0,0,0,false,false,false,-340.93,-3776.74,17.01,0.0021174573,0.004329324,-0.4376572,0.8991289,544.49097,-694.33093,8.321,0.00221,0.00201,0.09011
105.775,-152.92,-4769.44,722.11,0.8095683,-0.16578002,-0.5539263,-0.10139827,465.341,136.931,-259.901,5.19401,1.5397099,-2.5789099,0,-0.3671875,0,0,0,false,false,false,299.33,-5480.46,22,-0.015523568,0.018792856,0.8066315,0.59055173,-51.031,191.47101,0.631,0,-0.017310001,-0.43301,1,0.03937008,0,0,0,false,false,false,-336.38998,-3782.53,17.01,0.0021228523,0.004340113,-0.43731734,0.8992942,548.53094,-698.49097,8.321,0.00061,0.00071,0.090909995
105.78333,-149.04,-4768.3,719.89996,0.8017851,-0.16308802,-0.5614467,-0.123775974,465.221,136.891,-265.251,5.19401,1.5397099,-2.5789099,0,-0.3515625,0,0,0,false,false,false,298.9,-5478.86,21.939999,-0.0155451475,0.018776672,0.80556303,0.5920083,-49.321,187.641,0.78099996,0,-0.01661,-0.41641,1,0.023622047,0,0,0,false,false,false,-331.82,-3788.3499,17.01,0.0021228523,0.0043455083,-0.43697748,0.89945936,552.55096,-702.60095,8.321,-0.00030999997,0,0.09161
105.791664,-145.16,-4767.1597,717.63995,0.7935,-0.1602989,-0.5686164,-0.14607275,465.10098,136.851,-270.601,5.19401,1.5397099,-2.5789099,0,-0.3515625,0,0,0,false,false,false,298.49,-5477.3,21.88,-0.015566727,0.01876049,0.8045343,0.5934056,-47.711,183.791,0.92099994,0,-0.01591,-0.39901,1,0.023622047,0,0,0,false,false,false,-327.22,-3794.2,17.01,0.0021174573,0.0043455083,-0.43663222,0.89962703,556.381,-706.80096,8.321,-0.00081,-0.00030999997,0.086009994
105.8,-141.29,-4766.02,715.33997,0.78472006,-0.15740724,-0.57543,-0.1682778,464.981,136.811,-275.941,5.19401,1.5397099,-2.5789099,0,-0.3359375,0,0,0,false,false,false,298.09,-5475.77,21.82,-0.015588307,0.018749699,0.8035456,0.59474355,-46.190998,179.921,1.061,0,-0.015209999,-0.38091,1,0.023622047,0,0,0,false,false,false,-322.58,-3800.0898,17.01,0.0021120629,0.0043455088,-0.43630856,0.8997841,560.21094,-710.93097,8.321,-0.0010099999,-0.00051,0.08131
