time,ball_loc_x,ball_loc_y,ball_loc_z,ball_rot_x,ball_rot_y,ball_rot_z,ball_rot_w,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_x,ball_ang_y,ball_ang_z,player0_throttle,player0_steer,player0_pitch,player0_yaw,player0_roll,player0_jump,player0_boost,player0_handbrake,player0_loc_x,player0_loc_y,player0_loc_z,player0_rot_x,player0_rot_y,player0_rot_z,player0_rot_w,player0_vel_x,player0_vel_y,player0_vel_z,player0_ang_x,player0_ang_y,player0_ang_z,player1_throttle,player1_steer,player1_pitch,player1_yaw,player1_roll,player1_jump,player1_boost,player1_handbrake,player1_loc_x,player1_loc_y,player1_loc_z,player1_rot_x,player1_rot_y,player1_rot_z,player1_rot_w,player1_vel_x,player1_vel_y,player1_vel_z,player1_ang_x,player1_ang_y,player1_ang_z
106.166664,28.189999,-4716.14,570.24,-0.0342382,-0.033461347,0.49746957,0.8661593,459.701,135.05101,-509.741,5.19401,1.5397099,-2.5789099,1,-0.09375,0,0,0,false,false,false,271.22998,-5341.6997,17.41,-0.0067893923,0.008165022,0.76314956,0.64613444,-104.561,633.261,-5.3009996,0.32261,0.055109996,-0.28621,1,-0.75,0,0,0,false,false,false,-91.229996,-4074.52,17.01,0.0019178501,0.0044372203,-0.41350466,0.91048914,598.561,-726.09094,8.331,-0.00301,0.0010099999,-1.09641
106.175,32.02,-4715.01,565.95,-0.012653537,-0.038289696,0.48750535,0.8721882,459.581,135.011,-515.02094,5.19401,1.5397099,-2.5789099,1,-0.1015625,0,0,0,false,false,false,270.36,-5336.42,17.3,-0.005737408,0.007296462,0.76238966,0.64705163,-104.571,641.321,-5.6109996,0.32341,0.054509997,-0.27621,1,-0.75,0,0,0,false,false,false,-86.24,-4080.5698,17.01,0.0019232449,0.0044264304,-0.41765866,0.90859115,596.40094,-733.951,8.331,-0.00241,0.00040999998,-1.19861
106.183334,35.85,-4713.88,561.61,0.008941874,-0.043096498,0.47723362,0.87767345,459.461,134.97101,-520.30096,5.19401,1.5397099,-2.5789099,1,-0.0859375,0,0,0,false,false,false,269.49,-5331.08,17.19,-0.0046853805,0.006422505,0.7616529,0.64793634,-104.410995,649.33093,-5.9509997,0.32441,0.053609997,-0.27101,1,-0.8125,0,0,0,false,false,false,-81.27,-4086.69,17.01,0.0019340345,0.004415641,-0.42219028,0.9064944,593.84094,-742.04095,8.331,-0.0018099999,0,-1.28491
106.191666,39.68,-4712.76,557.23,0.030531934,-0.047876287,0.46666512,0.8826093,459.341,134.931,-525.581,5.19401,1.5397099,-2.5789099,1,-0.09375,0,0,0,false,false,false,268.62,-5325.67,17.07,-0.0036333953,0.005543153,0.7609305,0.6487995,-104.611,657.131,-4.621,0.29251,-0.01921,-0.26131,1,-0.8125,0,0,0,false,false,false,-76.32,-4092.8699,17.01,0.0019502188,0.004399456,-0.4270348,0.9042223,590.05096,-750.77094,8.331,-0.0014099999,-0.00021,-1.38081
106.2,43.51,-4711.64,552.81,0.052100413,-0.05262375,0.4558054,0.8869936,459.221,134.891,-530.86096,5.19401,1.5397099,-2.5789099,1,-0.078125,0,0,0,false,false,false,267.75,-5320.19,16.96,-0.0028997029,0.0045666946,0.7602309,0.6496303,-104.991,664.85095,-3.4109998,0.26821,-0.08411,-0.25011,1,-0.7265625,0,0,0,false,false,false,-71.4,-4099.13,17.01,0.0019717978,0.0043832716,-0.43223003,0.9017505,586.951,-759.1409,8.331,-0.00081,-0.00071,-1.42921
106.208336,47.34,-4710.52,548.33997,0.07363652,-0.0573388,0.44465968,0.8908241,459.10098,134.851,-536.141,5.19401,1.5397099,-2.5789099,1,-0.0859375,0,0,0,false,false,false,266.88,-5314.65,16.859999,-0.0024357506,0.0034931307,0.7595553,0.6504288,-105.181,672.441,-0.43099996,0.18620999,-0.074109994,-0.24021,1,-0.7265625,0,0,0,false,false,false,-66.51,-4105.46,17.01,0.001998772,0.0043670875,-0.43759248,0.8991605,583.23096,-767.821,8.331,-0.00030999997,-0.0010099999,-1.4714099
106.21667,51.16,-4709.4,543.83,0.095129475,-0.062021527,0.4332389,0.894096,458.981,134.811,-541.42096,5.19401,1.5397099,-2.5789099,1,-0.0703125,0,0,0,false,false,false,266,-5309.05,16.789999,-0.0021606158,0.0027054902,0.75890726,0.6511894,-105.111,680.03094,2.271,0.119909994,-0.06461,-0.23511,1,-0.625,0,0,0,false,true,false,-61.649998,-4111.86,17.01,0.0020257458,0.004350903,-0.44309518,0.89646167,578.951,-776.74097,8.331,0,-0.0012099999,-1.50711
106.225,54.98,-4708.28,539.26996,0.11655769,-0.06666645,0.42154288,0.8968118,458.861,134.77101,-546.701,5.19401,1.5397099,-2.5789099,1,-0.078125,0,0,0,false,false,false,265.12,-5303.38,16.74,-0.0020365354,0.002155221,0.75826985,0.65193397,-105.160995,687.53094,4.641,0.06731,-0.055309996,-0.22460999,1,-0.625,0,0,0,false,true,false,-56.78,-4118.39,17.01,0.00205272,0.0043347185,-0.44871655,0.8936612,580.35095,-791.751,8.281,0.00040999998,-0.0017099999,-1.4987099
106.23333,58.8,-4707.1597,534.67,0.13791576,-0.07126821,0.4095826,0.8989672,458.741,134.731,-551.97095,5.19401,1.5397099,-2.5789099,1,-0.0625,0,0,0,false,false,false,264.24,-5297.65,16.71,-0.0020257458,0.0017937698,0.757658,0.65264606,-105.211,694.97095,6.6509995,0.02661,-0.04621,-0.21291,1,0,1,0,0,true,false,false,-51.89,-4125.06,19.539999,0.0020850885,0.004318534,-0.4542894,0.8908412,589.73096,-804.74097,303.881,0.0014099999,-0.00361,-1.27261
106.24167,62.62,-4706.04,530.02997,0.15918754,-0.07582685,0.3973687,0.9005596,458.621,134.69101,-557.24097,5.19401,1.5397099,-2.5789099,1,-0.0703125,0,0,0,false,false,false,263.36,-5291.86,16.699999,-0.0020958781,0.0015833727,0.75707686,0.65332043,-105.160995,702.36096,8.311,-0.00391,-0.037509996,-0.20321,1,0,1,0,0,true,false,false,-46.93,-4131.82,22.109999,0.0021174573,0.004296955,-0.45900452,0.88842094,595.881,-816.451,307.821,0.00211,-0.00511,-1.09541
106.25,66.439995,-4704.92,525.33997,0.1803622,-0.0803369,0.38490665,0.9015887,458.501,134.651,-562.511,5.19401,1.5397099,-2.5789099,1,-0.0546875,0,0,0,false,false,false,262.47998,-5286.01,16.699999,-0.0022253531,0.0014970558,0.7565222,0.6539623,-104.931,709.71094,9.551001,-0.02471,-0.02671,-0.19821,1,0,1,0,0,true,false,false,-41.92,-4138.6797,24.71,0.0021552213,0.0042699813,-0.46305603,0.88631606,601.121,-828.6409,311.761,0.00261,-0.00631,-0.95331
106.25833,70.26,-4703.8,520.61,0.20142357,-0.084793046,0.3722019,0.9020556,458.381,134.61101,-567.78094,5.19401,1.5397099,-2.5789099,1,-0.0625,0,0,0,false,false,false,261.61,-5280.09,16.71,-0.0023764076,0.0015024507,0.75598025,0.6545882,-104.881,716.97095,10.371,-0.03571,-0.01711,-0.18790999,1,0,1,0,0,true,false,false,-36.87,-4145.64,27.34,0.0021929846,0.004243007,-0.46657342,0.8844695,605.751,-841.09094,315.701,0.00291,-0.00731,-0.83931
106.26667,74.08,-4702.6797,515.83,0.22235546,-0.08920059,0.3592651,0.9019589,458.261,134.571,-573.05096,5.19401,1.5397099,-2.5789099,1,-0.046875,0,0,0,false,false,false,260.74,-5274.11,16.73,-0.0025274619,0.0015725831,0.75546545,0.65518165,-104.891,724.16095,10.861,-0.039909996,-0.0094099995,-0.17621,1,0,1,0,0,true,false,false,-31.779999,-4152.71,30,0.0022307483,0.0042160335,-0.46966466,0.882832,609.98096,-853.65094,319.641,0.00311,-0.00811,-0.74771
106.275,77.9,-4701.56,511.00998,0.24315248,-0.0935488,0.34610718,0.9012964,458.141,134.531,-578.321,5.19401,1.5397099,-2.5789099,1,-0.0625,0,0,0,false,false,false,259.87,-5268.07,16.75,-0.0026623318,0.0016750842,0.7549825,0.6557373,-104.851,731.29095,11.091001,-0.040609997,-0.00401,-0.16651,0,0,1,0,0,true,false,false,-26.66,-4159.88,32.7,0.0022739067,0.004183665,-0.47241065,0.88136566,614.66095,-860.59094,323.581,0.00311,-0.00811,-0.74771
106.28333,81.72,-4700.44,506.15,0.26379305,-0.0978377,0.3327334,0.90007186,458.021,134.491,-583.59094,5.19401,1.5397099,-2.5789099,1,-0.046875,0,0,0,false,false,false,259,-5261.98,16.77,-0.0027864121,0.0017937698,0.7545269,0.6562606,-104.550995,738.3909,11.151,-0.03921,-0.00030999997,-0.16461,0,0,1,0,0,true,false,false,-21.5,-4167.11,35.45,0.0021066677,0.00377366,-0.47511342,0.87991387,619.60095,-868.03094,330.231,-0.08361,-0.06511,-0.73570997
106.291664,85.54,-4699.32,501.24,0.28427175,-0.10206722,0.3191492,0.8982847,457.901,134.451,-588.85095,5.19401,1.5397099,-2.5789099,1,-0.0546875,0,0,0,false,false,false,258.13,-5255.83,16.8,-0.0028943082,0.00191785,0.75407547,0.65677845,-104.491,745.40094,11.111,-0.036709998,0.00211,-0.15671,0,0,1,0,0,true,false,false,-16.3,-4174.4097,38.26,0.001734427,0.0029806248,-0.47776765,0.8784794,624.49097,-875.49097,336.891,-0.17071,-0.12160999,-0.72391
106.3,89.35,-4698.1997,496.28998,0.3045725,-0.10623205,0.3053655,0.8959364,457.781,134.41101,-594.11096,5.19401,1.5397099,-2.5789099,1,-0.0390625,0,0,0,false,false,false,257.25998,-5249.62,16.82,-0.0029860197,0.0020419303,0.7536469,0.6572694,-104.311,752.36096,10.951,-0.03371,0.00361,-0.15331,0,0,1,0,0,true,false,false,-11.059999,-4181.77,41.12,0.0011517889,0.0018099538,-0.48037332,0.8770613,629.321,-882.96094,343.561,-0.25811002,-0.17761,-0.71231
106.308334,93.159996,-4697.08,491.3,0.32468435,-0.110332094,0.29139292,0.8930268,457.661,134.371,-599.371,5.19401,1.5397099,-2.5789099,1,-0.0546875,0,0,0,false,false,false,256.38998,-5243.35,16.84,-0.0030669416,0.0021606158,0.7532273,0.65774953,-104.361,759.23096,10.771,-0.030509999,0.00451,-0.14421,0,0,1,0,0,true,false,false,-5.7799997,-4189.19,44.04,0.00035875392,0.0002616476,-0.4829359,0.87565553,634.09094,-890.43097,350.251,-0.34591,-0.23311,-0.70091
106.316666,96.97,-4695.96,486.25998,0.34459126,-0.11436201,0.27723697,0.8895604,457.541,134.33101,-604.631,5.19401,1.5397099,-2.5789099,1,-0.0390625,0,0,0,false,false,false,255.51999,-5237.02,16.859999,-0.0031370742,0.002268512,0.75283074,0.65820277,-104.160995,766.071,10.571,-0.02731,0.00491,-0.14281,0,0,1,0,0,true,false,false,-0.45999998,-4196.67,47.01,-0.0006446781,-0.0016642944,-0.48544982,0.8742625,638.79095,-897.90094,356.981,-0.43401,-0.28801,-0.68971
106.325,100.78,-4694.84,481.18,0.36428225,-0.11832183,0.2629083,0.8855379,457.421,134.291,-609.891,5.19401,1.5397099,-2.5789099,1,-0.046875,0,0,0,false,false,false,254.65,-5230.6396,16.88,-0.0031964167,0.002371013,0.7524384,0.65865046,-104.201,772.83093,10.361,-0.02431,0.00501,-0.13541,0,0,1,0,0,true,false,false,4.87,-4204.1597,50.039997,-0.0018585073,-0.0039678724,-0.4879153,0.8728799,639.05096,-898.33093,363.711,-0.52241,-0.34241,-0.67871
106.34167,108.399994,-4692.6,470.87997,0.4029685,-0.1260148,0.23376554,0.87583685,457.181,134.211,-620.41095,5.19401,1.5397099,-2.5789099,1,-0.03125,0,0,0,false,false,false,252.90999,-5217.6997,16.92,-0.0032881282,0.0025436464,0.7517188,0.6594705,-104.431,786.15094,9.931,-0.01901,0.00481,-0.11831,0,0,1,0,0,true,false,false,15.509999,-4219.12,56.27,-0.004928146,-0.009702583,-0.4927005,0.87013084,638.871,-898.09094,377.171,-0.70021,-0.44971,-0.65731
106.35,112.21,-4691.48,465.66998,0.42194209,-0.12974265,0.21897292,0.8701623,457.061,134.171,-625.67096,5.19401,1.5397099,-2.5789099,1,-0.03125,0,0,0,false,false,false,252.04,-5211.15,16.94,-0.003325892,0.0026191734,0.7513917,0.6598427,-104.510994,792.73096,9.711,-0.01671,0.00451,-0.11181,0,0,1,0,0,true,false,false,20.83,-4226.6,59.469997,-0.006783998,-0.013133673,-0.4950203,0.8687556,638.72095,-897.871,383.901,-0.78960997,-0.50251,-0.64691
106.35833,116.02,-4690.36,460.41,0.44065133,-0.13338953,0.20404004,0.8639451,456.941,134.131,-630.92096,5.19401,1.5397099,-2.5789099,1,-0.046875,0,0,0,false,false,false,251.17,-5204.54,16.949999,-0.0033582605,0.002683911,0.75108325,0.6601934,-104.58099,799.251,9.491,-0.014609999,0.00411,-0.106309995,0,0,1,0,0,true,false,false,26.15,-4234.08,62.73,-0.008855601,-0.016937047,-0.49728614,0.867376,638.52094,-897.561,390.631,-0.87931,-0.55481,-0.63671
106.36667,119.829994,-4689.2397,455.11,0.45908543,-0.1369555,0.18898316,0.8571867,456.82098,134.091,-636.17096,5.19401,1.5397099,-2.5789099,1,-0.03125,0,0,0,false,false,false,250.29999,-5197.88,16.96,-0.0033852346,0.0027432537,0.75078875,0.6605279,-104.421,805.74097,9.311,-0.012809999,0.00371,-0.10790999,0,0,1,0,0,true,false,false,31.47,-4241.56,66.04,-0.0111483885,-0.021112619,-0.49949798,0.86598593,638.27094,-897.16095,397.351,-0.96931,-0.60661,-0.62671
106.375,123.64,-4688.12,449.75998,0.47723362,-0.14043517,0.17380752,0.84989226,456.701,134.05101,-641.42096,5.19401,1.5397099,-2.5789099,1,-0.0390625,0,0,0,false,false,false,249.43,-5191.1597,16.97,-0.0034068134,0.0027972015,0.7504893,0.6608677,-104.520996,812.1409,9.151,-0.011209999,0.00331,-0.10301,0,0,1,0,0,true,false,false,36.79,-4249.03,69.409996,-0.013656968,-0.025660433,-0.5016505,0.86458176,637.96094,-896.67096,404.07098,-1.05961,-0.65781,-0.61691
106.38333,127.439995,-4687,444.37,0.4950796,-0.14382851,0.15852398,0.8420686,456.581,134.011,-646.67096,5.19401,1.5397099,-2.5789099,1,-0.0234375,0,0,0,false,false,false,248.56,-5184.3896,16.98,-0.003428393,0.0028403602,0.75020397,0.6611914,-104.491,818.501,9.011001,-0.00981,0.00291,-0.10201,0,0,1,0,0,true,false,false,42.1,-4256.5,72.83,-0.016386734,-0.030580528,-0.5037437,0.8631561,637.58093,-896.071,410.781,-1.15021,-0.70851,-0.60731
106.39167,131.23999,-4685.88,438.94,0.5126182,-0.14713013,0.14313795,0.83371866,456.461,133.97101,-651.92096,5.19401,1.5397099,-2.5789099,1,-0.0390625,0,0,0,false,false,false,247.68999,-5177.57,16.99,-0.0034445769,0.0028781234,0.74992305,0.66150963,-104.701,824.78094,8.8810005,-0.008609999,0.00261,-0.094909996,0,0,1,0,0,true,false,false,47.41,-4263.96,76.31,-0.019332336,-0.03587282,-0.50577754,0.86170083,637.141,-895.35095,417.481,-1.24111,-0.75870997,-0.59791
106.4,135.04,-4684.76,433.46,0.52983844,-0.15034007,0.12766565,0.8248457,456.341,133.931,-657.17096,5.19401,1.5397099,-2.5789099,1,-0.0234375,0,0,0,false,false,false,246.81999,-5170.6997,17,-0.0034607616,0.0029158874,0.74966097,0.66180646,-104.881,831.011,8.751,-0.00751,0.0023100001,-0.08900999,0,0,1,0,0,true,false,false,52.719997,-4271.4097,79.84,-0.02249908,-0.0415374,-0.50774664,0.8602102,636.621,-894.501,424.171,-1.33231,-0.80831,-0.58871
106.40833,138.84,-4683.64,427.94,0.5467242,-0.15345825,0.11211238,0.8154593,456.221,133.891,-662.42096,5.19401,1.5397099,-2.5789099,1,-0.0390625,0,0,0,false,false,false,245.95,-5163.77,17.01,-0.0034715515,0.0029482562,0.7494131,0.662087,-105.041,837.191,8.6310005,-0.0065099997,0.00211,-0.08401,0,0,1,0,0,true,false,false,58.02,-4278.86,83.43,-0.025887014,-0.047568783,-0.5096456,0.8586782,636.03094,-893.511,430.85098,-1.42381,-0.85741,-0.57971
106.416664,142.64,-4682.52,422.38,0.56327003,-0.15647934,0.09648896,0.80556244,456.10098,133.851,-667.66095,5.19401,1.5397099,-2.5789099,1,-0.0234375,0,0,0,false,false,false,245.06999,-5156.79,17.01,-0.0034823408,0.00297523,0.74917924,0.6623513,-104.971,843.34094,8.511001,-0.0057099997,0.0018099999,-0.086009994,0,0,1,0,0,true,false,false,63.309998,-4286.3,87.08,-0.029496174,-0.053967055,-0.51146907,0.85709786,635.35095,-892.381,437.511,-1.51561,-0.90601,-0.57091
106.425,146.44,-4681.4,416.77,0.5794653,-0.15940332,0.08080629,0.79516083,455.981,133.811,-672.90094,5.19401,1.5397099,-2.5789099,1,-0.0390625,0,0,0,false,false,false,244.2,-5149.76,17.01,-0.0034931307,0.0029968095,0.74894065,0.6626211,-105.15099,849.41095,8.441,-0.00501,0.0016099999,-0.08151,0,0,1,0,0,true,false,false,68.6,-4293.73,90.78,-0.033331875,-0.06073213,-0.513217,0.8554582,634.59094,-891.09094,444.151,-1.60771,-0.95410997,-0.56241
106.441666,154.04,-4679.1597,405.43,0.6107607,-0.16494922,0.049295116,0.77287316,455.741,133.731,-683.381,5.19401,1.5397099,-2.5789099,1,-0.015625,0,0,0,false,false,false,242.43999,-5135.55,17.01,-0.00350392,0.0030345728,0.7485106,0.66310656,-105.681,861.36096,8.361,-0.00391,0.0012099999,-0.06880999,0,0,1,0,0,true,false,false,79.18,-4308.59,98.049995,-0.041666877,-0.075346716,-0.51646465,0.8519688,634.59094,-891.09094,433.311,-1.7926099,-1.04871,-0.54601
106.45,157.84,-4678.05,399.69,0.6258391,-0.16757107,0.03348836,0.7610017,455.621,133.69101,-688.621,5.19401,1.5397099,-2.5789099,1,-0.015625,0,0,0,false,false,false,241.56,-5128.37,17.01,-0.003509315,0.003050757,0.7483192,0.6633224,-105.921,867.261,8.341001,-0.00341,0.0010099999,-0.064009994,0,0,1,0,0,true,false,false,84.47,-4316.02,101.619995,-0.04617153,-0.083196186,-0.51794827,0.85010356,634.59094,-891.09094,427.891,-1.88551,-1.09521,-0.53821
106.458336,161.64,-4676.94,393.91,0.64052385,-0.17008506,0.01765995,0.74865764,455.501,133.651,-693.86096,5.19401,1.5397099,-2.5789099,1,-0.0390625,0,0,0,false,false,false,240.68,-5121.1396,17.01,-0.0035147096,0.0030669416,0.7481421,0.663522,-106.15099,873.121,8.331,-0.00301,0.00091,-0.059909996,0,0,1,0,0,true,false,false,89.759995,-4323.4497,105.14,-0.050897412,-0.09140166,-0.5193347,0.84814286,634.59094,-891.09094,422.471,-1.9786099,-1.14121,-0.53071
106.46667,165.43,-4675.83,388.08,0.65480936,-0.1724912,0.0018207437,0.7358451,455.381,133.61101,-699.10095,5.19401,1.5397099,-2.5789099,1,-0.015625,0,0,0,false,false,false,239.79999,-5113.86,17.01,-0.0035201046,0.0030777312,0.7479746,0.6637108,-106.370995,878.92096,8.321,-0.00261,0.00081,-0.056509998,0,0,1,0,0,true,false,false,95.049995,-4330.88,108.619995,-0.05584984,-0.099963255,-0.5206187,0.8460758,634.59094,-891.09094,417.051,-2.07201,-1.18671,-0.52341
106.475,169.22,-4674.7197,382.21,0.6686848,-0.17478937,-0.01401842,0.72257364,455.261,133.571,-704.34094,5.19401,1.5397099,-2.5789099,1,-0.03125,0,0,0,false,false,false,238.90999,-5106.54,17.01,-0.0035254993,0.0030885208,0.7478165,0.6638888,-106.590996,884.67096,8.321,-0.0023100001,0.00071,-0.053609997,0,0,1,0,0,true,false,false,100.34,-4338.31,112.049995,-0.06102349,-0.1088755,-0.52179474,0.8438912,634.59094,-891.09094,411.631,-2.16561,-1.23171,-0.51641
106.48333,173.01,-4673.61,376.3,0.68214494,-0.17697968,-0.029846838,0.70884806,455.141,133.531,-709.571,5.19401,1.5397099,-2.5789099,1,-0.015625,0,0,0,false,false,false,238.01999,-5099.17,17.01,-0.0035308942,0.0030993104,0.7476679,0.66405606,-106.590996,890.40094,8.321,-0.00201,0.00051,-0.057309996,0,0,1,0,0,true,false,false,105.63,-4345.7397,115.439995,-0.06642368,-0.11813841,-0.5228522,0.84157985,634.59094,-891.09094,406.211,-2.25951,-1.27621,-0.50971
106.49167,176.8,-4672.5,370.34,0.69517493,-0.17906205,-0.045659024,0.6946824,455.021,133.491,-714.80096,5.19401,1.5397099,-2.5789099,1,-0.03125,0,0,0,false,false,false,237.12999,-5091.75,17.01,-0.0035362889,0.0031101,0.74750966,0.6642341,-106.851,896.05096,8.321,-0.0017099999,0.00051,-0.054209996,0,0,1,0,0,true,false,false,110.92,-4353.17,118.78,-0.072045095,-0.12774658,-0.52379084,0.8391265,634.59094,-891.09094,400.791,-2.35361,-1.32031,-0.50331
106.5,180.59,-4671.39,364.34,0.70777476,-0.18103115,-0.061444283,0.6800787,454.901,133.451,-720.03094,5.19401,1.5397099,-2.5789099,1,-0.015625,0,0,0,false,false,false,236.23999,-5084.28,17.01,-0.0035362889,0.0031154947,0.747361,0.66440135,-106.881,901.68097,8.321,-0.00151,0.00040999998,-0.057809997,0,0,1,0,0,true,false,false,116.21,-4360.6,122.07,-0.07788767,-0.13769999,-0.52460015,0.8365207,634.59094,-891.09094,395.371,-2.44791,-1.36391,-0.49721
106.50833,184.37999,-4670.28,358.3,0.7199332,-0.18288702,-0.07719174,0.6650488,454.781,133.41101,-725.261,5.19401,1.5397099,-2.5789099,1,-0.03125,0,0,0,false,false,false,235.34999,-5076.77,17.01,-0.003536289,0.00312089,0.74720275,0.6645794,-106.940994,907.261,8.321,-0.00131,0.00030999997,-0.060709998,0,0,1,0,0,true,false,false,121.5,-4368.03,125.32,-0.08395146,-0.14799328,-0.52526903,0.83375204,634.59094,-891.09094,389.951,-2.54251,-1.40701,-0.49141
